brand,jenis_mobil,tahun_kendaraan,warna,transmisi,kilometer,mesin_enginecc,bahan_bakar,dirakit,penumpang,pintu,harga
Daihatsu,Hatchback,2022,Silver,Manual,27500,998,Pertamax,Complete Knock Down (CKD),5,5,95000000
Honda,SUV,2017,Hitam,Automatic,64000,1799,Pertamax,Complete Knock Down (CKD),5,5,230000000
Toyota,Wagon,2021,Abu-abu,Automatic,37500,996,Pertamax,Complete Knock Down (CKD),5,5,201000000
Daihatsu,MPV,2014,Hitam,Manual,117500,1298,Pertamax,Complete Knock Down (CKD),7,5,119000000
Toyota,Hatchback,2019,Merah,Automatic,21000,1496,Pertamax,Complete Knock Down (CKD),5,5,190000000
Toyota,SUV,2023,Hitam,Automatic,12500,1496,Pertamax,Complete Knock Down (CKD),7,5,219850000
Toyota,MPV,2021,Abu-abu,Manual,27500,1197,Pertamax,Complete Knock Down (CKD),7,5,135000000
Wuling,Wagon,2022,Putih,Manual,2500,1485,Pertamax,Complete Knock Down (CKD),8,5,98500000
Nissan,SUV,2014,Hitam,Automatic,97500,2488,Pertamax,Complete Knock Down (CKD),7,5,177000000
Toyota,MPV,2015,Hitam,Automatic,82500,1496,Pertamax,Complete Knock Down (CKD),7,5,147000000
BMW,SUV,2020,Hitam,Automatic,22500,1499,Pertamax,Complete Knock Down (CKD),5,5,485000000
Honda,SUV,2018,Hitam,Automatic,117500,1497,Pertamax,Complete Knock Down (CKD),5,5,210000000
Honda,SUV,2019,Abu-abu,Automatic,52500,1799,Pertamax,Complete Knock Down (CKD),5,5,272500000
Honda,MPV,2014,Hitam,Automatic,103000,1496,Pertamax,Complete Knock Down (CKD),7,5,113000000
Toyota,Wagon,2017,Hitam,Automatic,77500,2494,Pertamax,Complete Built Up (CBU),7,5,688000000
Mercedes-Benz,Coupe,2015,Kuning,Automatic,7500,3982,Pertamax,Complete Built Up (CBU),2,2,3850000000
Mitsubishi,Pick-up,2015,Putih,Manual,137000,2477,Solar,Complete Built Up (CBU),5,4,198000000
Toyota,MPV,2013,Hitam,Automatic,80000,2362,Pertamax,Complete Built Up (CBU),7,5,295000000
Honda,SUV,2015,Putih,Automatic,36000,1799,Pertamax,Complete Knock Down (CKD),5,5,220000000
Toyota,MPV,2013,Hitam,Automatic,88000,2362,Pertamax,Complete Built Up (CBU),7,5,295000000
Toyota,Wagon,2019,Putih,Automatic,49000,2494,Pertamax,Complete Built Up (CBU),7,5,828000000
Suzuki,MPV,2015,Silver,Manual,62500,1373,Pertamax,Complete Knock Down (CKD),7,5,128000000
Mitsubishi,Wagon,2021,Hitam,Automatic,52500,1499,Pertamax,Complete Knock Down (CKD),7,5,259000000
Toyota,Sedan,2020,Hitam,Automatic,47500,1496,Pertamax,Complete Knock Down (CKD),5,4,175000000
Honda,SUV,2016,Merah,Automatic,87500,1497,Pertamax,Complete Knock Down (CKD),7,5,154500000
Mercedes-Benz,Sedan,2009,Hitam,Automatic,122500,2996,Pertamax,Complete Knock Down (CKD),5,4,175000000
BMW,Wagon,2023,Hitam,Automatic,950,2998,Pertamax,Complete Built Up (CBU),6,5,2250000000
BMW,Sedan,2021,Biru,Automatic,12500,1998,Pertamax,Complete Knock Down (CKD),5,4,775000000
Honda,SUV,2018,Abu-abu,Automatic,92500,1497,Pertamax,Complete Knock Down (CKD),5,5,237000000
Toyota,MPV,2020,Hitam,Automatic,37500,1998,Pertamax,Complete Knock Down (CKD),8,5,275000000
Toyota,Hatchback,2021,Kuning,Automatic,17500,1496,Pertamax,Complete Knock Down (CKD),5,5,218000000
Suzuki,Wagon,2021,Lainnya,Automatic,2500,1462,Pertamax,Complete Built Up (CBU),4,3,485000000
Toyota,SUV,2018,Hitam,Automatic,77500,1496,Pertamax,Complete Knock Down (CKD),7,5,202000000
Honda,Hatchback,2021,Merah,Automatic,22500,1498,Pertamax,Complete Knock Down (CKD),5,5,248000000
BMW,Sedan,2020,Hitam,Automatic,17500,1998,Pertamax,Complete Knock Down (CKD),5,4,739000000
Toyota,Wagon,2020,Hitam,Automatic,67500,1986,Pertamax,Complete Built Up (CBU),7,5,368000000
Honda,Sedan,2021,Hitam,Automatic,64000,1498,Pertamax,Complete Built Up (CBU),5,4,450000000
BMW,SUV,2017,Putih,Automatic,47000,1499,Pertamax,Complete Knock Down (CKD),5,5,349000000
BMW,SUV,2019,Putih,Automatic,27500,1998,Pertamax,Complete Knock Down (CKD),5,5,719000000
Toyota,MPV,2020,Hitam,Automatic,62500,1998,Pertamax,Complete Knock Down (CKD),8,5,272000000
Toyota,MPV,2017,Hitam,Automatic,82500,1998,Pertamax,Complete Knock Down (CKD),7,5,304000000
Suzuki,Wagon,2022,Coklat,Automatic,17500,1462,Pertamax,Complete Knock Down (CKD),7,5,219500000
Suzuki,Hatchback,2017,Biru,Manual,72500,1197,Pertamax,Complete Built Up (CBU),5,5,125000000
Toyota,MPV,2008,Silver,Manual,77500,1298,Pertamax,Complete Knock Down (CKD),7,5,102500000
Mitsubishi,SUV,2018,Merah,Automatic,82500,1998,Pertamax,Complete Knock Down (CKD),5,5,219000000
Toyota,Wagon,2017,Putih,Automatic,65000,2494,Pertamax,Complete Built Up (CBU),7,5,690000000
Honda,Hatchback,2013,Silver,Manual,87500,1496,Pertamax,Complete Knock Down (CKD),5,5,160000000
Toyota,Wagon,2019,Putih,Automatic,57500,1986,Pertamax,Complete Built Up (CBU),7,5,390000000
Toyota,Hatchback,2014,Putih,Automatic,99000,1497,Pertamax,Complete Knock Down (CKD),5,5,139000000
Toyota,MPV,2020,Abu-abu,Automatic,20000,1998,Pertamax,Complete Knock Down (CKD),8,5,265000000
Toyota,Wagon,2021,Abu-abu,Automatic,22500,996,Pertamax,Complete Knock Down (CKD),5,5,189000000
Toyota,SUV,2019,Hitam,Automatic,74000,2393,Solar,Complete Knock Down (CKD),7,5,389000000
Mitsubishi,SUV,2018,Hitam,Automatic,27500,2442,Solar,Complete Knock Down (CKD),7,5,450000000
Toyota,Hatchback,2016,Putih,Automatic,42000,998,Pertamax,Complete Knock Down (CKD),5,5,108000000
Suzuki,Van,2008,Silver,Manual,150000,1493,Pertamax,Complete Knock Down (CKD),8,5,79500000
Mercedes-Benz,SUV,2016,Abu-abu,Automatic,57500,1991,Pertamax,Complete Built Up (CBU),5,5,499000000
BMW,Sedan,2019,Abu-abu,Automatic,42500,1998,Pertamax,Complete Knock Down (CKD),5,4,765000000
Toyota,MPV,2017,Hitam,Automatic,162500,1497,Pertamax,Complete Knock Down (CKD),7,5,179000000
Daihatsu,Hatchback,2015,Putih,Automatic,74000,998,Pertamax,Complete Knock Down (CKD),5,5,97000000
Toyota,Hatchback,2019,Hitam,Manual,42500,1197,Pertamax,Complete Knock Down (CKD),5,5,123000000
Mercedes-Benz,Wagon,2022,Hitam,Automatic,7500,1991,Pertamax,Complete Built Up (CBU),7,5,1479000000
Suzuki,MPV,2016,Putih,Automatic,87500,1373,Pertamax,Complete Knock Down (CKD),7,5,165000000
Honda,MPV,2014,Abu-abu,Automatic,52500,1497,Pertamax,Complete Knock Down (CKD),7,5,160000000
Toyota,Hatchback,2012,Merah,Automatic,102500,1497,Pertamax,Complete Built Up (CBU),5,5,105000000
Toyota,Van,2018,Hitam,Automatic,72500,1998,Pertamax,Complete Knock Down (CKD),8,5,260000000
Hyundai,MPV,2014,Hitam,Automatic,52500,2359,Pertamax,Complete Knock Down (CKD),12,5,170000000
Toyota,MPV,2019,Hitam,Manual,32500,1329,Pertamax,Complete Knock Down (CKD),7,5,160000000
Honda,SUV,2019,Hitam,Automatic,93000,1497,Pertamax,Complete Knock Down (CKD),5,5,233000000
Mazda,SUV,2016,Merah,Automatic,105000,2488,Pertamax,Complete Built Up (CBU),5,5,235000000
Toyota,MPV,2019,Putih,Automatic,60000,2393,Solar,Complete Knock Down (CKD),8,5,308000000
Honda,SUV,2017,Hitam,Automatic,47500,1498,Pertamax,Complete Knock Down (CKD),7,5,295000000
Honda,SUV,2014,Putih,Automatic,123000,2354,Pertamax,Complete Knock Down (CKD),5,5,219000000
Toyota,Hatchback,2017,Lainnya,Automatic,37500,1496,Pertamax,Complete Knock Down (CKD),5,5,165000000
Toyota,Wagon,2015,Silver,Automatic,102500,2494,Pertamax,Complete Built Up (CBU),7,5,600000000
Toyota,Wagon,2018,Hitam,Automatic,17500,2494,Pertamax,Complete Built Up (CBU),7,5,840000000
Porsche,Coupe,2013,Kuning,Automatic,7500,2706,Pertamax,Complete Built Up (CBU),2,2,1450000000
Honda,Hatchback,2017,Putih,Manual,17500,1996,Pertamax,Complete Built Up (CBU),5,5,995000000
Honda,SUV,2019,Hitam,Automatic,52500,1497,Pertamax,Complete Knock Down (CKD),5,5,239000000
Suzuki,Hatchback,2020,Lainnya,Automatic,22500,1373,Pertamax,Complete Built Up (CBU),5,5,168000000
BMW,Sedan,2020,Hitam,Automatic,17500,1998,Pertamax,Complete Knock Down (CKD),5,4,799000000
Toyota,Wagon,2022,Abu-abu,Automatic,7500,996,Pertamax,Complete Knock Down (CKD),5,5,240000000
Toyota,Wagon,2021,Hitam,Automatic,27500,996,Pertamax,Complete Knock Down (CKD),5,5,235000000
BMW,SUV,2022,Biru,Automatic,12500,2998,Pertamax,Complete Knock Down (CKD),5,5,1270000000
Lexus,Sedan,2007,Hitam,Automatic,62500,4608,Pertamax,Complete Built Up (CBU),4,4,260000000
Toyota,Wagon,2023,Silver,Manual,2500,1198,Pertamax,Complete Knock Down (CKD),5,5,210000000
Toyota,Wagon,2017,Putih,Automatic,107500,2494,Pertamax,Complete Built Up (CBU),7,5,650000000
Honda,Hatchback,2018,Merah,Manual,62500,1199,Pertamax,Complete Knock Down (CKD),5,5,119000000
Toyota,MPV,2009,Abu-abu,Automatic,92500,2362,Pertamax,Complete Built Up (CBU),7,5,220000000
Toyota,SUV,2019,Silver,Automatic,17500,1496,Pertamax,Complete Knock Down (CKD),7,5,220000000
Honda,SUV,2019,Silver,Automatic,67500,1799,Pertamax,Complete Knock Down (CKD),5,5,279000000
Mazda,SUV,2013,Abu-abu,Automatic,117500,2488,Pertamax,Complete Built Up (CBU),5,5,173000000
Honda,Hatchback,2018,Hitam,Automatic,42500,1497,Pertamax,Complete Knock Down (CKD),5,5,235000000
Nissan,SUV,2013,Merah,Automatic,127500,1498,Pertamax,Complete Knock Down (CKD),5,5,125000000
Toyota,Hatchback,2021,Kuning,Automatic,27500,1496,Pertamax,Complete Knock Down (CKD),5,5,228000000
Honda,Hatchback,2021,Putih,Manual,42500,1497,Pertamax,Complete Knock Down (CKD),5,5,255000000
Honda,Hatchback,2023,Abu-abu,Manual,2500,1199,Pertamax,Complete Knock Down (CKD),5,5,169000000
Toyota,MPV,2017,Merah,Automatic,82500,1197,Pertamax,Complete Knock Down (CKD),7,5,107000000
Honda,Hatchback,2021,Abu-abu,Automatic,22500,1199,Pertamax,Complete Knock Down (CKD),5,5,169000000
Wuling,Wagon,2019,Silver,Automatic,72500,1451,Pertamax,Complete Knock Down (CKD),7,5,175000000
Honda,Hatchback,2012,Hitam,Automatic,102500,1496,Pertamax,Complete Knock Down (CKD),5,5,125000000
BMW,Sedan,2021,Hitam,Automatic,12500,1998,Pertamax,Complete Knock Down (CKD),5,4,695000000
Toyota,SUV,2018,Hitam,Automatic,127500,2393,Solar,Complete Knock Down (CKD),7,5,380000000
Chevrolet,SUV,2018,Hitam,Automatic,47500,1364,Pertamax,Complete Built Up (CBU),5,5,169000000
Mitsubishi,Wagon,2018,Putih,Automatic,42500,1499,Pertamax,Complete Knock Down (CKD),7,5,215000000
Toyota,MPV,2022,Hitam,Automatic,37500,2393,Solar,Complete Knock Down (CKD),8,5,440000000
Toyota,SUV,2019,Hitam,Automatic,57500,2393,Solar,Complete Knock Down (CKD),7,5,440000000
Mitsubishi,Wagon,2022,Hitam,Automatic,42500,1499,Pertamax,Complete Knock Down (CKD),7,5,270000000
Honda,Sedan,2017,Hitam,Automatic,92500,1498,Pertamax,Complete Built Up (CBU),5,4,320000000
Toyota,MPV,2018,Silver,Automatic,72500,2393,Solar,Complete Knock Down (CKD),8,5,345000000
Honda,Hatchback,2018,Silver,Manual,32500,1199,Pertamax,Complete Knock Down (CKD),5,5,108000000
Toyota,MPV,2018,Putih,Automatic,82500,1197,Pertamax,Complete Knock Down (CKD),7,5,108000000
Mitsubishi,Wagon,2022,Putih,Automatic,22500,1499,Pertamax,Complete Knock Down (CKD),7,5,235000000
Land Rover,Wagon,2018,Putih,Automatic,2500,1998,Pertamax,Complete Built Up (CBU),5,5,1550000000
Honda,MPV,2014,Abu-abu,Automatic,172500,1497,Pertamax,Complete Knock Down (CKD),7,5,158000000
Toyota,MPV,2017,Coklat,Automatic,102500,1497,Pertamax,Complete Knock Down (CKD),7,5,180000000
Mitsubishi,Pick-up,2020,Hitam,Automatic,2500,2442,Solar,Complete Built Up (CBU),5,4,460000000
Toyota,MPV,2016,Hitam,Automatic,41000,1197,Pertamax,Complete Knock Down (CKD),7,5,122000000
Toyota,Wagon,2020,Hitam,Automatic,72500,2494,Pertamax,Complete Built Up (CBU),7,5,890000000
Toyota,Hatchback,2022,Putih,Automatic,162500,1496,Pertamax,Complete Knock Down (CKD),5,5,1045000000
Mercedes-Benz,SUV,2022,Hitam,Automatic,7500,3982,Pertamax,Complete Built Up (CBU),5,5,5999000000
Nissan,SUV,2015,Abu-abu,Automatic,67500,2488,Pertamax,Complete Knock Down (CKD),7,5,175000000
Honda,SUV,2018,Abu-abu,Automatic,32500,1497,Pertamax,Complete Knock Down (CKD),5,5,212000000
Toyota,MPV,2012,Hitam,Automatic,62500,2362,Pertamax,Complete Built Up (CBU),7,5,290000000
Toyota,MPV,2021,Hitam,Automatic,12500,2393,Solar,Complete Knock Down (CKD),8,5,425000000
Mitsubishi,SUV,2022,Hitam,Automatic,12500,2477,Solar,Complete Knock Down (CKD),7,5,489000000
MINI,Hatchback,2023,Kuning,Automatic,7500,1998,Pertamax,Complete Built Up (CBU),4,3,995000000
Nissan,SUV,2018,Hitam,Automatic,22500,2488,Pertamax,Complete Knock Down (CKD),7,5,249000000
Honda,SUV,2017,Silver,Automatic,52500,1498,Pertamax,Complete Knock Down (CKD),7,5,339000000
Mitsubishi,SUV,2015,Abu-abu,Automatic,82500,2477,Solar,Complete Built Up (CBU),7,5,279000000
Mitsubishi,Wagon,2017,Merah,Automatic,62500,1499,Pertamax,Complete Knock Down (CKD),7,5,199000000
Honda,Hatchback,2020,Abu-abu,Automatic,47500,1199,Pertamax,Complete Knock Down (CKD),5,5,178000000
Honda,Hatchback,2020,Silver,Automatic,37500,1199,Pertamax,Complete Knock Down (CKD),5,5,181000000
Honda,Hatchback,2018,Abu-abu,Automatic,67500,1199,Pertamax,Complete Knock Down (CKD),5,5,136000000
Mitsubishi,Wagon,2018,Abu-abu,Automatic,82500,1499,Pertamax,Complete Knock Down (CKD),7,5,207000000
Mitsubishi,Wagon,2018,Silver,Automatic,62500,1499,Pertamax,Complete Knock Down (CKD),7,5,206000000
Mitsubishi,Wagon,2017,Merah,Automatic,67500,1499,Pertamax,Complete Knock Down (CKD),7,5,199000000
Mitsubishi,Wagon,2018,Merah,Automatic,57500,1499,Pertamax,Complete Knock Down (CKD),7,5,203000000
Mitsubishi,Wagon,2018,Abu-abu,Automatic,82500,1499,Pertamax,Complete Knock Down (CKD),7,5,203000000
Toyota,MPV,2018,Hitam,Automatic,67500,1998,Pertamax,Complete Knock Down (CKD),8,5,255000000
Toyota,Wagon,2021,Hitam,Automatic,27500,2494,Pertamax,Complete Built Up (CBU),7,5,1025000000
Toyota,Wagon,2017,Hitam,Automatic,47500,2494,Pertamax,Complete Built Up (CBU),7,5,695000000
Toyota,SUV,2021,Putih,Automatic,62500,1496,Pertamax,Complete Knock Down (CKD),7,5,220000000
Toyota,Wagon,2017,Hitam,Automatic,22500,2494,Pertamax,Complete Built Up (CBU),7,5,818000000
Mercedes-Benz,Hatchback,2019,Hitam,Automatic,22500,1332,Pertamax,Complete Built Up (CBU),5,4,550000000
Daihatsu,Hatchback,2017,Silver,Automatic,22500,1298,Pertamax,Complete Built Up (CBU),5,5,138000000
Honda,Hatchback,2019,Merah,Automatic,22500,1199,Pertamax,Complete Knock Down (CKD),5,5,160000000
Toyota,MPV,2018,Hitam,Automatic,137500,1998,Pertamax,Complete Knock Down (CKD),8,5,248000000
BMW,Sedan,2018,Coklat,Automatic,32500,1998,Pertamax,Complete Knock Down (CKD),5,4,585000000
Honda,Sedan,2018,Putih,Automatic,77500,2356,Pertamax,Complete Built Up (CBU),5,4,340000000
Toyota,SUV,2020,Hitam,Automatic,57500,2393,Solar,Complete Knock Down (CKD),7,5,440000000
Toyota,SUV,2019,Merah,Automatic,57500,1496,Pertamax,Complete Knock Down (CKD),7,5,210000000
Daihatsu,MPV,2023,Abu-abu,Manual,12500,1495,Pertamax,Complete Knock Down (CKD),8,5,193000000
Honda,MPV,2018,Abu-abu,Automatic,52500,1496,Pertamax,Complete Knock Down (CKD),7,5,178000000
Suzuki,Hatchback,2019,Putih,Automatic,52500,998,Pertamax,Complete Knock Down (CKD),5,5,105000000
Toyota,Wagon,2021,Putih,Automatic,37500,1798,Pertamax,Complete Built Up (CBU),5,5,395000000
Mazda,SUV,2013,Abu-abu,Automatic,117500,2488,Pertamax,Complete Built Up (CBU),5,5,229000000
Daihatsu,MPV,2019,Hitam,Automatic,37500,1496,Pertamax,Complete Knock Down (CKD),7,5,180000000
Toyota,Wagon,2011,Hitam,Automatic,92500,2362,Pertamax,Complete Built Up (CBU),7,5,255000000
Honda,SUV,2023,Hitam,Automatic,1700,1498,Pertamax,Complete Knock Down (CKD),5,5,359000000
Mitsubishi,SUV,2010,Hitam,Automatic,97500,2477,Solar,Complete Built Up (CBU),7,5,191000000
Toyota,Wagon,2019,Hitam,Automatic,57500,2494,Pertamax,Complete Built Up (CBU),7,5,808000000
Toyota,SUV,2018,Coklat,Automatic,36000,1496,Pertamax,Complete Knock Down (CKD),7,5,202000000
Honda,SUV,2023,Hitam,Automatic,2500,1498,Pertamax,Complete Knock Down (CKD),5,5,359000000
Mercedes-Benz,SUV,2016,Hitam,Automatic,8000,1595,Pertamax,Complete Built Up (CBU),5,5,430000000
Lexus,Wagon,2023,Hitam,Automatic,1237,2487,Pertamax,Complete Built Up (CBU),7,5,2195000000
BMW,Coupe,2021,Orange,Automatic,2500,2979,Pertamax,Complete Built Up (CBU),4,2,1450000000
Honda,SUV,2019,Abu-abu,Automatic,37500,1498,Pertamax,Complete Knock Down (CKD),7,5,338000000
Great Wall Motor,Wagon,2024,Putih,Automatic,12345,1499,Pertamax,Complete Built Up (CBU),5,5,595800000
Lexus,Wagon,2023,Lainnya,Automatic,7500,2487,Pertamax,Complete Built Up (CBU),4,5,2150000000
Honda,Hatchback,2014,Orange,Automatic,77500,1198,Pertamax,Complete Knock Down (CKD),5,5,125000000
Toyota,Hatchback,2019,Putih,Manual,32500,1197,Pertamax,Complete Knock Down (CKD),5,5,114000000
Toyota,Wagon,2021,Hitam,Automatic,37500,996,Pertamax,Complete Knock Down (CKD),5,5,206000000
Mercedes-Benz,SUV,2018,Putih,Automatic,32500,1595,Pertamax,Complete Built Up (CBU),5,5,522000000
Toyota,SUV,2018,Hitam,Automatic,77500,1496,Pertamax,Complete Knock Down (CKD),7,5,207000000
Wuling,Wagon,2019,Putih,Automatic,57500,1451,Pertamax,Complete Knock Down (CKD),7,5,165000000
Daihatsu,SUV,2019,Silver,Automatic,62500,1496,Pertamax,Complete Knock Down (CKD),7,5,203000000
Wuling,Wagon,2019,Putih,Automatic,57500,1451,Pertamax,Complete Knock Down (CKD),7,5,163000000
Toyota,SUV,2018,Hitam,Automatic,82500,1496,Pertamax,Complete Knock Down (CKD),7,5,203000000
Honda,SUV,2017,Putih,Automatic,52500,1498,Pertamax,Complete Knock Down (CKD),7,5,338000000
Suzuki,Hatchback,2019,Abu-abu,Automatic,27500,1373,Pertamax,Complete Built Up (CBU),5,5,173000000
Toyota,SUV,2022,Putih,Automatic,7000,1496,Pertamax,Complete Knock Down (CKD),7,5,245000000
Nissan,SUV,2015,Abu-abu,Automatic,86176,2488,Pertamax,Complete Knock Down (CKD),7,5,165000000
MINI,Convertible,2022,Biru,Automatic,17500,1499,Pertamax,Complete Built Up (CBU),4,2,800000000
Mercedes-Benz,Sedan,2014,Hitam,Automatic,12500,2996,Pertamax,Complete Built Up (CBU),5,4,755000000
Toyota,Wagon,2020,Putih,Automatic,87500,2494,Pertamax,Complete Built Up (CBU),7,5,915000000
Toyota,Wagon,2018,Hitam,Automatic,62500,2494,Pertamax,Complete Built Up (CBU),7,5,660000000
Toyota,Wagon,2023,Putih,Automatic,22500,2494,Pertamax,Complete Built Up (CBU),7,5,1150000000
Toyota,Wagon,2022,Putih,Automatic,22500,2494,Pertamax,Complete Built Up (CBU),7,5,1095000000
Honda,MPV,2013,Putih,Automatic,77500,1497,Pertamax,Complete Knock Down (CKD),7,5,155000000
Toyota,Hatchback,2012,Silver,Automatic,132500,1497,Pertamax,Complete Built Up (CBU),5,5,129000000
Mazda,Wagon,2023,Hitam,Automatic,16000,1496,Pertamax,Complete Built Up (CBU),5,5,310000000
Suzuki,Hatchback,2018,Merah,Automatic,42500,1197,Pertamax,Complete Built Up (CBU),5,5,120000000
Maserati,Coupe,2011,Hitam,Automatic,27000,4691,Pertamax,Complete Built Up (CBU),4,2,1925000000
Honda,SUV,2021,Hitam,Automatic,22500,1498,Pertamax,Complete Knock Down (CKD),7,5,480000000
Toyota,MPV,2017,Hitam,Automatic,57500,1998,Pertamax,Complete Knock Down (CKD),7,5,280000000
Honda,SUV,2019,Abu-abu,Automatic,39000,1498,Pertamax,Complete Knock Down (CKD),7,5,338000000
Mitsubishi,Wagon,2017,Putih,Automatic,53000,1499,Pertamax,Complete Knock Down (CKD),7,5,220000000
Mitsubishi,SUV,2016,Putih,Automatic,92500,2442,Solar,Complete Built Up (CBU),7,5,394000000
Toyota,MPV,2019,Hitam,Automatic,47500,1998,Pertamax,Complete Knock Down (CKD),8,5,265000000
Mitsubishi,SUV,2012,Hitam,Automatic,177500,2477,Solar,Complete Built Up (CBU),7,5,208000005
Toyota,Wagon,2018,Hitam,Automatic,57500,1986,Pertamax,Complete Built Up (CBU),7,5,319000000
Toyota,Wagon,2023,Hitam,Automatic,2500,1987,Pertamax,Complete Knock Down (CKD),8,5,369000000
Mercedes-Benz,SUV,2017,Merah,Automatic,47500,1595,Pertamax,Complete Built Up (CBU),5,5,425000000
Toyota,Wagon,2021,Biru,Automatic,17500,996,Pertamax,Complete Knock Down (CKD),5,5,209000000
Daihatsu,SUV,2023,Hitam,Automatic,12500,1496,Pertamax,Complete Knock Down (CKD),7,5,219000000
Honda,SUV,2021,Merah,Automatic,17500,1799,Pertamax,Complete Knock Down (CKD),5,5,299000000
Jeep,SUV,2019,Putih,Automatic,27500,1368,Pertamax,Complete Built Up (CBU),5,5,365000000
Wuling,Wagon,2022,Silver,Manual,2500,1485,Pertamax,Complete Knock Down (CKD),8,5,145000000
Daihatsu,Hatchback,2021,Abu-abu,Manual,12500,1197,Pertamax,Complete Knock Down (CKD),5,5,119000000
Nissan,SUV,2016,Putih,Automatic,127500,1498,Pertamax,Complete Knock Down (CKD),5,5,149500000
Honda,MPV,2018,Hitam,Automatic,42500,1496,Pertamax,Complete Knock Down (CKD),7,5,165000000
Toyota,Wagon,2015,Hitam,Automatic,32500,2494,Pertamax,Complete Built Up (CBU),7,5,655000000
Toyota,Wagon,2019,Putih,Automatic,87500,1986,Pertamax,Complete Built Up (CBU),7,5,339000000
Nissan,Hatchback,2013,Merah,Automatic,80087,1198,Pertamax,4 Speaker Stereo,5,5,85000000
Toyota,Wagon,2023,Hitam,Automatic,11436,1987,Pertamax,Complete Knock Down (CKD),8,5,485000000
Toyota,SUV,2023,Silver,Automatic,47500,1496,Pertamax,Complete Knock Down (CKD),7,5,219000000
Nissan,MPV,2017,Abu-abu,Automatic,67500,1498,Pertamax,Complete Knock Down (CKD),7,5,133000000
Honda,Hatchback,2021,Hitam,Automatic,17500,1498,Pertamax,Complete Knock Down (CKD),5,5,239000000
Mercedes-Benz,Sedan,2019,Putih,Automatic,32500,1497,Pertamax,Complete Knock Down (CKD),5,4,549000000
Toyota,Wagon,2017,Hitam,Automatic,47500,2494,Pertamax,Complete Built Up (CBU),7,5,719000000
Mercedes-Benz,SUV,2018,Merah,Automatic,32500,1595,Pertamax,Complete Built Up (CBU),5,5,489000000
Nissan,MPV,2015,Silver,Manual,108478,1498,Pertamax,Complete Knock Down (CKD),7,5,99000000
Nissan,Wagon,2019,Putih,Automatic,47500,1499,Pertamax,Complete Knock Down (CKD),7,5,187000000
Suzuki,Wagon,2023,Putih,Automatic,17500,1462,Pertamax,Complete Knock Down (CKD),7,5,234500000
Chevrolet,SUV,2015,Coklat,Automatic,90000,1998,Solar,Complete Built Up (CBU),7,5,169000000
Suzuki,Wagon,2022,Abu-abu,Manual,12500,1462,Pertamax,Complete Knock Down (CKD),7,5,186500000
Suzuki,Wagon,2020,Orange,Automatic,43194,1462,Pertamax,Complete Knock Down (CKD),7,5,185000000
MINI,Wagon,2019,Hitam,Automatic,67500,1499,Pertamax,Complete Knock Down (CKD),7,5,185000000
Honda,SUV,2022,Putih,Automatic,7500,1498,Pertamax,Complete Knock Down (CKD),5,5,395000000
Mitsubishi,Wagon,2019,Silver,Automatic,57500,1499,Pertamax,Complete Knock Down (CKD),7,5,204000000
Suzuki,Hatchback,2019,Merah,Automatic,25609,1373,Pertamax,Complete Built Up (CBU),5,5,163000000
